29552666F,427967111 427967123 427967119 427966993 427966977 427966937 427967062 427966842 427967005
29552667T,427967005 427966842 427967152 427967034 427967179 427967121 427967060 427966853 427966917 427967070 427966900 427966903 427966989 427967166 427967069 427967004 427966866
29552667F,427966866 427967004 427967069 427967166 427966989 427966903 427966900 427967070 427966917 427966853 427967060 427967121 427967179 427967034 427967152 427966842 427967005
29552671T,427828354 427828405 427828645
29552671F,427828645 427828405 427828354
29552672T,257207704 257207245 32497089 427728893 427728874 427728848 427728902 427728831 427728862 427728864 427728904 427728866 427728860
29552672F,427728860 427728866 427728904 427728864 427728862 427728831 427728902 427728848 427728874 427728893 32497089 257207245 257207704
29552675T,277154654 277155708 277156074 277156075 277156077 277156078
29552675F,277156078 277156077 277156075 277156074 277155708 277154654
29552676T,277154654 277155708 277154557 428548758
29552676F,428548758 277154557 277155708 277154654
29552677T,423009889 423008727
29552677F,423008727 423009889
29552680T,427828593 427828232
29552680F,427828232 427828593
29552681T,427828232 427828593 427828445
29552681F,427828445 427828593 427828232
29552682T,384791227 266261971 567246813 266261972 266261973 266261974
29552682F,266261974 266261973 266261972 567246813 266261971 384791227
29552685T,6185202752 266262294 435990865 266261993
29552685F,266261993 435990865 266262294 6185202752
29552686T,265868499 423779733 265868500 265868501 265868502 265868503 265868445
29552686F,265868445 265868503 265868502 265868501 265868500 423779733 265868499
29552687T,4590516919 429563964 429563918 429563971 4590530356 4590487160 429563975
29552687F,429563975 4590487160 4590530356 429563971 429563918 429563964 4590516919
29552688T,384791227 266261971 266261970 266261969 266261968 259698701 433591090
29552688F,433591090 259698701 266261968 266261969 266261970 266261971 384791227
29552689T,427728870 427728862 427728864 427728904 427728866 427728860
29552689F,427728860 427728866 427728904 427728864 427728862 427728870
29552690T,265868737 1364979555 1364979556 1364979557 423042353 265868446 423042447
29552690F,423042447 265868446 423042353 1364979557 1364979556 1364979555 265868737
29552691T,1724699717 265867994 265868457 265868456 1724699735 265868455 1724699726
29552691F,1724699726 265868455 1724699735 265868456 265868457 265867994 1724699717
29552692T,1724699717 265867994 1724699718 1724697388 265867995
29552692F,265867995 1724697388 1724699718 265867994 1724699717
29552693T,427828538 427828547 427828593 427828232
29552693F,427828232 427828593 427828547 427828538
29552694T,427828538 427828547 427828534
29552694F,427828534 427828547 427828538
29552697T,427728862 427728870 427728931 427728935 427728845 427728896 427728899 427728832 427728827 427728868 427728886 427728947 427728828 257207478
29552697F,257207478 427728828 427728947 427728886 427728868 427728827 427728832 427728899 427728896 427728845 427728935 427728931 427728870 427728862
29552698T,421873414 265867718 265868737 1364979555
29552698F,1364979555 265868737 265867718 421873414
29552699T,427967000 427967109 427967075 427967043 427966793 427967101 427967117 427966986 427967026
29552699F,427967026 427966986 427967117 427967101 427966793 427967043 427967075 427967109 427967000
29552701T,427966918 427966834 427967183
29552701F,427967183 427966834 427966918
29552702T,427731159 427731086 427731166 427731170 427731098
29552702F,427731098 427731170 427731166 427731086 427731159
29552703T,427731159 427731086 427731139 427731155 427731048 427731092
29552703F,427731092 427731048 427731155 427731139 427731086 427731159
29552704T,265868491 423779732 423779733 265868499
29552704F,265868499 423779733 423779732 265868491
29552705T,265868491 423779732 265868490 265868489 265868488 265868505 423042422 265868486 423042442
29552705F,423042442 265868486 423042422 265868505 265868488 265868489 265868490 423779732 265868491
29552707T,423009891 418976003 423009889 423008727
29552707F,423008727 423009889 418976003 423009891
29552708T,277155255 428549401 428549390 428549402 428549361
29552708F,428549361 428549402 428549390 428549401 277155255
29552709T,385619989 266262255 435990863 435990868 435990860 435990867 6185202751 435990862 435990865 266261993
29552709F,266261993 435990865 435990862 6185202751 435990867 435990860 435990868 435990863 266262255 385619989
29552710T,427731069 427731011 427731067 427731176 427731150 427731168 427731169 427731164 427731092 427731048
29552710F,427731048 427731092 427731164 427731169 427731168 427731150 427731176 427731067 427731011 427731069
29552711T,1430608120 266901210 266901217 427731199
29552711F,427731199 266901217 266901210 1430608120
29552712T,1430608120 266901210 427731146 427731054 427731038 427731084 427731029 427731098 427731170
29552712F,427731170 427731098 427731029 427731084 427731038 427731054 427731146 266901210 1430608120
29552713T,385614394 266261989 385620007 266261988 266261987 266261986 385620065 266261985 266261984
29552713F,266261984 266261985 385620065 266261986 266261987 266261988 385620007 266261989 385614394
29552715T,428548876 277154654 277155708
29552715F,277155708 277154654 428548876
29552716T,265868447 421873413 421873414 265867718
29552716F,265867718 421873414 421873413 265868447
29552720T,427731096 427731159 427731086
29552720F,427731086 427731159 427731096
29552722T,428548876 277154654 277155708 277154557 428548758
29552722F,428548758 277154557 277155708 277154654 428548876
29552724T,5663921552 32497089 427728893 427728874 427728848 427728902 427728831 427728862 427728870
29552724F,427728870 427728862 427728831 427728902 427728848 427728874 427728893 32497089 5663921552
29552725T,427828322 427828547 427828538
29552725F,427828538 427828547 427828322
29552726T,427828547 427828322 2904560124 427828239
29552726F,427828239 2904560124 427828322 427828547
29552727T,428549989 428550006 428550012
29552727F,428550012 428550006 428549989
29552728T,428549989 428550006 428549965 428550035 428549975 428550057 428550009 428549974 428549957 428549971 428550067 428550019 428549951 428549982 428550023
29552728F,428550023 428549982 428549951 428550019 428550067 428549971 428549957 428549974 428550009 428550057 428549975 428550035 428549965 428550006 428549989
29552729T,4058967884 277158313 33512999 33513000
29552729F,33513000 33512999 277158313 4058967884
29552730T,277158313 4058967884 428549955
29552730F,428549955 4058967884 277158313
29552731T,428549341 428549356 428549399 428549395 428549400 428549361 428549402
29552731F,428549402 428549361 428549400 428549395 428549399 428549356 428549341
29552732T,385620120 278359858 385621360 385621375 278359857 385621381 278359891 278359892 278359893 278359831 418980121
29552732F,418980121 278359831 278359893 278359892 278359891 385621381 278359857 385621375 385621360 278359858 385620120
29552737T,421358984 265867977 265867885 421358940
29552737F,421358940 265867885 265867977 421358984
29552738T,265867977 421358984 265867978 265867979 1612530051 265867980 265867981 1612588872 265867982 265867983 421359006 265867984
29552738F,265867984 421359006 265867983 265867982 1612588872 265867981 265867980 1612530051 265867979 265867978 421358984 265867977
29552742T,266294866 427828275 427828322 427828547
29552742F,427828547 427828322 427828275 266294866
29552743T,266294866 427828275 427828313
29552743F,427828313 427828275 266294866
29552744T,3431905030 266262323 3431905032 266262066 3431905031
29552744F,3431905031 266262066 3431905032 266262323 3431905030
29552745T,421378862 413722143 414426105 414410719 414408317 414459308 414466282 414407072
29552745F,414407072 414466282 414459308 414408317 414410719 414426105 413722143 421378862
29552746T,413722143 421378862 421378858 421378855 421378860 421302103
29552746F,421302103 421378860 421378855 421378858 421378862 413722143
29552747T,385621359 278359908 385621388 385620120 278359858
29552747F,278359858 385620120 385621388 278359908 385621359
29552748T,385621359 278359908 385621358 1430608121 266901219
29552748F,266901219 1430608121 385621358 278359908 385621359
29552749T,428549344 428549341 428549356
29552749F,428549356 428549341 428549344
29552750T,428549344 428549341 428549394 428549396
29552750F,428549396 428549394 428549341 428549344
29552751T,427966851 427967141 427967072 427966931 427967116 427967068 427967146 427967025 427966852 427966873 427966798 427966787 427966866 427967004
29552751F,427967004 427966866 427966787 427966798 427966873 427966852 427967025 427967146 427967068 427967116 427966931 427967072 427967141 427966851
29552753T,429565362 429563929 429563951 429563940
29552753F,429563940 429563951 429563929 429565362
29552754T,2036921369 413722063 421302103 421378860
29552754F,421378860 421302103 413722063 2036921369
29552756T,2334900260 33512996 33512997 33512998 277158313 4058967884
29552756F,4058967884 277158313 33512998 33512997 33512996 2334900260
29552757T,33512996 2334900260 241355523 277157035 428550028 428550026
29552757F,428550026 428550028 277157035 241355523 2334900260 33512996
29552759T,427828461 427828354 427828405
29552759F,427828405 427828354 427828461
29552760T,418979207 266262253 266262323 3431905030
29552760F,3431905030 266262323 266262253 418979207
29552761T,418979207 266262253 435990861 435990866 435990864 435990859 385619993 266262255 385619989
29552761F,385619989 266262255 385619993 435990859 435990864 435990866 435990861 266262253 418979207
29552763T,385619995 266262274 385619989 266262255
29552763F,266262255 385619989 266262274 385619995
29552764T,385619995 266262274 266262275 266262276 266262277 266262278 385620027 266261992 385620014
29552764F,385620014 266261992 385620027 266262278 266262277 266262276 266262275 266262274 385619995
29552765T,1853733600 428550060 428549996 428549990 428550022 428550017 428550043 428549976 428549959 428550051 428550001
29552765F,428550001 428550051 428549959 428549976 428550043 428550017 428550022 428549990 428549996 428550060 1853733600
29552766T,265867993 423011994 1724699717 265867994
29552766F,265867994 1724699717 423011994 265867993
29552767T,418980157 418980201 277154654 428548876
29552767F,428548876 277154654 418980201 418980157
29552770T,418980035 427731142 427731096 427731159
29552770F,427731159 427731096 427731142 418980035
29552771T,429564873 429565362 429563929
29552771F,429563929 429565362 429564873
29552772T,427973918 427967134 427967078 427966827 427966971 427967059 427966871 427967094
29552772F,427967094 427966871 427967059 427966971 427966827 427967078 427967134 427973918
29552775T,413722143 421378862 421378858 421378855 421378860 421302103 423008801 1540338525 1540338527 265864494 423026840 423027858 265864495 423042306 413722021 423027856
29552775F,413722021 423027856 414465728 414472296 413722025 413722167 413722079 413722001 414456558 413722022 413722150 413722136 413722175 413722059 413722143 421378862
29552776T,265867683 421359040 265867684 421359017
29552776F,421359017 265867684 421359040 265867683
29552778T,259748260 429564841 1753994006 1478539802 429565362 429564873
29552778F,429564873 429565362 1478539802 1753994006 429564841 259748260
29552779T,277155411 428549375 428549372 428549370 428549356 428549341
29552779F,428549341 428549356 428549370 428549372 428549375 277155411
29552780T,423011994 265867993 423009920 265868007 265868006 423009891 418976003
29552780F,418976003 423009891 265868006 265868007 423009920 265867993 423011994
29552781T,427973996 427974167 427967168 427966953 427966780 427967137
29552781F,427967137 427966780 427966953 427967168 427974167 427973996
29552782T,385619995 266262274 266262275 266262276 266262277 266262278 385620027 266261992 385620014 266261991 266261990 266261989 385614394
29552782F,385614394 266261989 266261990 266261991 385620014 266261992 385620027 266262278 266262277 266262276 266262275 266262274 385619995
29552783T,1497778 1497780 1612595067 1742441602 1497781
29552783F,1742441602 1497781 1497785 340162548 1497788 1497790 1497793 1590264519 2357580548 1590264520 2025468738 1590264521 2025468706 1590264522 2025468737 184508016 1590264531 1590264532 1590264533 1590264535 2025468756 184509302 2025468697 184509303 421302076 2025468698 2025468734 414464326 2025468765 1612562842 414466244 414469964 414466717 414409016 421302078 2028510041 2025468733 2028510040 2025468673 184510621 184510622 1612562831 2025468682 2025468701 1612562829 2025468688 2025468666 184510628 2025468749 184510630 2025468744 1612562822 2025468645 2025468745 2025468754 2025468727 2025468751 2025468637 1612536176 340162547 1497830 1612595069 1612595065 1742441601 1497837 1497838 1612582772 1497842 1381253693 2026568133 1497850 2026568131 2026568141 2026568138 2026568135 2026568140 32379843 1590264516 32379841 32379840 4327004947 1590264515 1590264512 1590264510 32379834 32379833 32379832 32379831 4327022076 32379830 32379829 3812042885 1070057652 2026665290 2026665364 2026665375 2549081861 2026665354 2026665406 2549081865 32380178 32380303 1381255439 32380304 32380305 772782859 772782862 772782863 1590264496 1590264493 1590264488 1590264490 1590264495 1590264498 1590264499 1595684869 2034931953 2026665324 1497764 1497766 2026665279 2026665393 2026665394 1497768 1381252300 1497773 1612582776 1497776 1564504679 1497778 1497780
29552784T,418980132 428549366 428549398 428549360 428549394 428549396
29552784F,428549396 428549394 428549360 428549398 428549366 418980132
29552785T,413722038 2036921369 413722063
29552785F,413722063 2036921369 413722038
29552787T,277157745 428550039 428549988 428549970 428550015 428549969 428550076 428550041 428549989 428550006
29552787F,428550006 428549989 428550041 428550076 428549969 428550015 428549970 428549988 428550039 277157745
29552789T,427728861 427731017 427731009 427731019 427731076 427731196 427731188 427731015 427731189 427731200 427731151 427731157 427731194 427731138 427731195 427731011 427731069
29552789F,427731069 427731011 427731195 427731138 427731194 427731157 427731151 427731200 427731189 427731015 427731188 427731196 427731076 427731019 427731009 427731017 427728861
29552791T,277156101 277156100 277156099 277156098 277156097 277156095 277156094
29552791F,277156094 277156095 277156097 277156098 277156099 277156100 277156101
29552792T,265867682 265867683 421359040
29552792F,421359040 265867683 265867682
29552795T,429565433 429565068 429564923 429565280 429565060 1985067429
29552795F,1985067429 429565060 429565280 429564923 429565068 429565433
29552797T,265865520 265865521 418975555 418975631 418975700 418976104 418976069 418975776 418975747 1612591703
29552797F,1612591703 418975747 418975776 418976069 418976104 418975700 418975631 418975555 265865521 265865520
29552798T,427974008 427974085 427974028 427974167 427973996
29552798F,427973996 427974167 427974028 427974085 427974008
29552799T,427974085 427974008 427967084 427966915 427967167 427966992 427966914 427966922 427967164 427966973 427967145 427967156 427967149 427967005 427966842
29552799F,427966842 427967005 427967149 427967156 427967145 427966973 427967164 427966922 427966914 427966992 427967167 427966915 427967084 427974008 427974085
29552800T,427977098 265868497 265868442 265868443 265868444
29552800F,265868444 265868443 265868442 265868497 427977098
29552801T,427977098 265868497 265868498 265868499 423779733
29552801F,423779733 265868499 265868498 265868497 427977098
29552802T,277157697 1853733599 4720263331 277157745 428550039
29552802F,428550039 277157745 4720263331 1853733599 277157697
29552803T,1853733599 277157697 1853733600 428550060
29552803F,428550060 1853733600 277157697 1853733599
29552805T,2049190954 277157697 1853733599
29552805F,1853733599 277157697 2049190954
29552810T,953470512 418980441 418980447
29552810F,418980447 418980441 953470512
29552811T,418980441 953470512 418980455 385614513 266261971 567246813 266261972 266261973 266261974
29552811F,266261973 266261974 385614451 266262030 266262031 266262032 266262033 266262034 266262035 266262036 266262037 418980441 953470512
29552812T,265864493 413722038 2036921369
29552812F,2036921369 413722038 265864493
29552813T,385621375 278359857 385621381 278359891 278359892 278359893 278359831 418980121
29552813F,418980121 278359831 278359893 278359892 278359891 385621381 278359857 385621375
29552814T,278359857 385621375 385621360 278359858 385620120
29552814F,385620120 278359858 385621360 385621375 278359857
29552815T,423776771 265867796 265867682 265867683
29552815F,265867683 265867682 265867796 423776771
29552816T,427974216 427966807 427966934 427966902 427967141 427966851
29552816F,427966851 427967141 427966902 427966934 427966807 427974216
29552817T,385619983 259698436 385619964 385619995 266262274
29552817F,266262274 385619995 385619964 259698436 385619983
29552818T,423009923 418975678 423009914 265867992 423011980 265867993 423011994
29552818F,423011994 265867993 423011980 265867992 423009914 418975678 423009923
29552819T,418980205 418980163 418980133 418980147 418980214 418980142 418980182 418980156 418980126 418980181 418980179 418980203 418980175 418980171 418980212 418980206 418980124 418980224 418980228 418980151 418980148 418980222 418980145 418980136 418980157 418980201
29552819F,418980201 418980157 418980136 418980145 418980222 418980148 418980151 418980228 418980224 418980124 418980206 418980212 418980171 418980175 418980203 418980179 418980181 418980126 418980156 418980182 418980142 418980214 418980147 418980133 418980163 418980205
29552822T,427974154 427974075 427967095 427967094 427966871
29552822F,427966871 427967094 427967095 427974075 427974154
29552824T,259698438 385619983 259698436
29552824F,259698436 385619983 259698438
29552826T,418980411 418980455 953470512 418980441
29552826F,418980441 953470512 418980455 418980411
29552827T,418980411 418980455 385614513 266261971 384791227
29552827F,384791227 266261971 385614513 418980455 418980411
29552830T,427974197 427973918 427973977 427974072 427974075 427974154
29552830F,427974154 427974075 427974072 427973977 427973918 427974197
29552831T,427974197 427973918 427967134
29552831F,427967134 427973918 427974197
29552832T,259698435 259698434 385619961 266262064 266262065 266262253 418979207
29552832F,418979207 266262253 266262065 266262064 385619961 259698434 259698435
29552833T,259698434 259698435 266262053 385619987 259698436 385619983
29552833F,385619983 259698436 385619987 266262053 259698435 259698434
29552835T,418979955 427731090 427731192 427731191 427731039 427731110 427731106 427731032 427731158 427731115 427731071 427731171 427731113 427731160 427731152 427731119 427731069 427731011
29552835F,427731011 427731069 427731119 427731152 427731160 427731113 427731171 427731071 427731115 427731158 427731032 427731106 427731110 427731039 427731191 427731192 427731090 418979955
29552836T,418979955 427731090 427731192 427731191 427731039 427731110 427731106 427731032 427731158 427731115 427731071 427731171 427731113 427731160 427731152 427731119 427731069 427731011 427731195 427731138 427731194 427731157 427731151 427731200 427731189 427731015 427731188 427731196 427731076 427731019 427731009 427731017 427728861
29552836F,427728861 427731017 427731009 427731019 427731076 427731196 427731188 427731015 427731189 427731200 427731151 427731157 427731194 427731138 427731195 427731011 427731069 427731119 427731152 427731160 427731113 427731171 427731071 427731115 427731158 427731032 427731106 427731110 427731039 427731191 427731192 427731090 418979955
29552837T,418979947 266901176 3907435637 266901178
29552837F,266901178 3907435637 266901176 418979947
29552839T,3420202460 32412880 33513448 33513422 32412880
29552839F,33513422 32412880 3420202460
29552840T,277156104 277156435 277156103 277156102 277156101 277156100
29552840F,277156100 277156101 277156102 277156103 277156435 277156104
29552841T,277156104 277156435 277156636 277156637
29552841F,277156637 277156636 277156435 277156104
29552844T,418523858 418980411 418980455
29552844F,418980455 418980411 418523858
29552845T,427974060 427973996 427974167
29552845F,427974167 427973996 427974060
29552846T,32412880 33513448 33513422 32412880
29552846F,33513422 32412880 33513448
29552847T,32412880 33513448 33513422 32412880 3420202460
29552847F,3420202460 32412880 33513448 33513422 32412880 33513448
29552848T,259698439 385619959 384791169 259698438 385619983
29552848F,385619983 259698438 384791169 385619959 259698439
29552850T,413722015 413721981 413722168 413722140 413722054 413722145 413722097 413722119 413722157 413722067 413722108 413722113 413721988 413722090 1718701246 413722038 265864493
29552850F,265864493 413722038 1718701246 413722090 413721988 413722113 413722108 413722067 413722157 413722119 413722097 413722145 413722054 413722140 413722168 413721981 413722015
29552851T,418975855 418975838 418975577 418975744 418975836 418975966 418975549 418975897 418976035 418975794 418975968 418975839 418975747 1612591703
29552851F,1612591703 418975747 418975839 418975968 418975794 418976035 418975897 418975549 418975966 418975836 418975744 418975577 418975838 418975855
29552852T,567246817 385619978 259698434 259698435
29552852F,259698435 259698434 385619978 567246817
29552855T,423009881 418975634 423009902 418975789 418975985 418975844 418975934 418975764 418975567 418976147 418975820 418975681 418976086 418975759 418975974 418976037 418976040 418976145 423011982 418976003 423009891
29552855F,423009891 418976003 423011982 418976145 418976040 418976037 418975974 418975759 418976086 418975681 418975820 418976147 418975567 418975764 418975934 418975844 418975985 418975789 423009902 418975634 423009881
29552856T,277154966 277155017 4546532356
29552856F,4546532356 277155017 277154966
29552857T,277156105 277156104 277156435
29552857F,277156435 277156104 277156105
29552858T,277156105 277156104 277156410 277156431
29552858F,277156431 277156410 277156104 277156105
29552859T,429564983 429564853 429564893 429564911 429565069 429565365 429564846 429565194 429564936 429565135 429565275 429565461 429565008 429565518 429565179 429565330 429565348 429563929 429565362
29552859F,429565362 429563929 429565348 429565330 429565179 429565518 429565008 429565461 429565275 429565135 429564936 429565194 429564846 429565365 429565069 429564911 429564893 429564853 429564983
29552860T,429564853 429564983 429565491 429565435 429565094 429565208 429565184 1753997384 1753997397
29552860F,1753997397 1753997384 429565184 429565208 429565094 429565435 429565491 429564983 429564853
29552863T,277157142 277157075 33512993 33511442
29552863F,33511442 33512993 277157075 277157142
29552864T,277157075 277157142 277157143 277157144 277157145 277157146 277156100 277156101
29552864F,277156101 277156100 277157146 277157145 277157144 277157143 277157142 277157075
29552865T,33512992 410794589 277157075 277157142
29552865F,277157142 277157075 410794589 33512992
29552866T,418984953 418980003 3272060564 59360644 3272060565 127740676 427728851 427728919 427728892 427728829 427728837 427728906 427728843 427728852 427728861 427731017
29552866F,427731017 427728861 427728852 427728843 427728906 427728837 427728829 427728892 427728919 427728851 127740676 3272060565 59360644 3272060564 418980003 418984953
29552867T,259698440 2330164670 259698439 385619959
29552867F,385619959 259698439 2330164670 259698440
29552868T,2330164670 259698440 385619970 418980416 418980420 418980405 418980464 418980417
29552868F,418980417 418980464 418980405 418980420 418980416 385619970 259698440 2330164670
29552869T,418979198 418979215 418979223 418979195 418979181 3431905030 266262323
29552869F,266262323 3431905030 418979181 418979195 418979223 418979215 418979198
29552870T,418979221 418979216 418979219 418979204 418979226 418979188 418979199 418979191 418979217 418979200 418979187 418979189 418979183 418979209 418979214 418979196 418979207 266262253
29552870F,266262253 418979207 418979196 418979214 418979209 418979183 418979189 418979187 418979200 418979217 418979191 418979199 418979188 418979226 418979204 418979219 418979216 418979221
29552871T,418979221 418979216 418979210 418979192 259698434 259698435
29552871F,259698435 259698434 418979192 418979210 418979216 418979221
29552874T,421370850 265867613 265865520 265865521
29552874F,265865521 265865520 265867613 421370850
29552875T,2049172881 2049172859 2049172857 2049172855 33512993 33511442
29552875F,33511442 33512993 2049172855 2049172857 2049172859 2049172881
29552876T,277156105 277156106 413716549 277156107 277153756 277153757
29552876F,277153757 277153756 277156107 413716549 277156106 277156105
29552877T,259698699 418980437 953470510 418980411 418523858
29552877F,418523858 418980411 953470510 418980437 259698699
29552878T,418980437 259698699 433591111 433591091 433591090 259698701
29552878F,259698701 433591090 433591091 433591111 259698699 418980437
29552879T,277156106 277156105 277156104
29552879F,277156104 277156105 277156106
29552880T,427973947 427974026 427973949 427974098 427973955 427974132 427974154 427974075
29552880F,427974075 427974154 427974132 427973955 427974098 427973949 427974026 427973947
29552881T,266294858 1988504421 427828636 427828466 427828504 427828235 427828297 427828272 427828604 427828632 427828461 427828354 427828405
29552881F,427828405 427828354 427828461 427828632 427828604 427828272 427828297 427828235 427828504 427828466 427828636 1988504421 266294858
29552882T,418976094 423009881 418975634
29552882F,418975634 423009881 418976094
29552883T,423009881 418976094 423009904 418975674 418975906 418975644 418975855 418975838
29552883F,418975838 418975855 418975644 418975906 418975674 423009904 418976094 423009881
29552884T,418979950 418980098 2921074489 418979958 418979911 418979946 418980063 418979902 418980050 418979941 418979977 418980080 418980055 418980043 418979973 418979954 418979920 427731142 418980035
29552884F,418980035 427731142 418979920 418979954 418979973 418980043 418980055 418980080 418979977 418979941 418980050 418979902 418980063 418979946 418979911 418979958 2921074489 418980098 418979950
29552885T,418979950 418980098 418979955 427731090
29552885F,427731090 418979955 418980098 418979950
29552888T,266262063 567246816 567246817 385619978
29552888F,385619978 567246817 567246816 266262063
29552890T,427974120 427967011 427966930 427967009 427966828 427967102 427967151 427966986 427967026
29552890F,427967026 427966986 427967151 427967102 427966828 427967009 427966930 427967011 427974120
29552891T,427967011 427974120 427974124 427973917 427974103 427973947 427974026
29552891F,427974026 427973947 427974103 427973917 427974124 427974120 427967011
29552892T,413721995 265868508 265868509 265868496 423042423
29552892F,423042423 265868496 265868506 6601779288 6601779215 1437153208 265868507 413721995 265868508
29552893T,3272060563 59360644 3272060564 418980003 418984953
29552893F,418984953 418980003 3272060564 59360644 3272060563
29552894T,427973921 427973964 427973963 427974137 427974008 427974085
29552894F,427974085 427974008 427974137 427973963 427973964 427973921
29552895T,427973964 427973921 427974091 427974106 427973944 427974112 427974216 427966807
29552895F,427966807 427974216 427974112 427973944 427974106 427974091 427973921 427973964
29552896T,265864490 413722089 1718701234 265864491 265864492 1718701243 265864493 413722038 2036921369 413722063
29552896F,413722063 2036921369 413722038 265864493 1718701243 265864492 265864491 1718701234 413722089 265864490
29552898T,277153755 413716721 413716181 413716934 413716549 277156106 277156105
29552898F,277156105 277156106 413716549 413716934 413716181 413716721 277153755
29552899T,277153755 413716721 413716181 413716934 413716549 277156107 277153756 277153757
29552899F,277153757 277153756 277156107 413716549 413716934 413716181 413716721 277153755
29552900T,427973924 427974007 427974026 427973947
29552900F,427973947 427974026 427974007 427973924
29552903T,266294853 3827726179 266294858 1988504421
29552903F,1988504421 266294858 3827726179 266294853
29552905T,418980003 418984953 418984951 418984959 418984972 418984948 418984962 418984955 418984964 418984949 418984963 418984961 418984956 418984954 418984947 418984965 427731090 418979955
29552905F,418979955 427731090 418984965 418984947 418984954 418984956 418984961 418984963 418984949 418984964 418984955 418984962 418984948 418984972 418984959 418984951 418984953 418980003
29552908T,421370857 418975822 418976094 423009881
29552908F,423009881 418976094 418975822 421370857
29552909T,427974100 427973970 427974001
29552909F,427974001 427973970 427974100
29552910T,427974168 427974197 427974191 427974007 427973924
29552910F,427973924 427974007 427974191 427974197 427974168
29552911T,427974168 427974197 427973918
29552911F,427973918 427974197 427974168
29552912T,418979224 418979218 418979198 418979215
29552912F,418979215 418979198 418979218 418979224
29552913T,433591112 266261693 418980415 259698699 418980437
29552913F,418980437 259698699 418980415 266261693 433591112
29552915T,384801825 266262062 266262063 567246816
29552915F,567246816 266262063 266262062 384801825
29552916T,429564998 429565190 429565302 429565297 429565450 429565163 429565217 429565131 429565143 429565439 429565509 429565181 429565530 429565433 429565068
29552916F,429565433 429565068 429565273 429564959 429565138 429565077 429565242 429564981 429565075 429565432 429565453 429565317 429564940 429565327 429565361 429565076 429565001 429565486 429565375 429564998 429565190
29552917T,418979218 418979224 418979225 418979202 418979194 418979190 418979193 418979184 418979221 418979216
29552917F,418979216 418979221 418979184 418979193 418979190 418979194 418979202 418979225 418979224 418979218
29552918T,4332038076 429565217 429565163 429565450 429565297 429565302 429565190 429564998
29552918F,429564998 429565190 429565302 429565297 429565450 429565163 429565217 4332038076
29552919T,4332038076 429565217 429565131 429565143 429565439 429565509 429565181 429565530 429565433 429565068
29552919F,429565068 429565433 429565530 429565181 429565509 429565439 429565143 429565131 429565217 4332038076
29552923T,418524530 266901167 418524529 418524527 266901168
29552923F,266901168 418524527 418524529 266901167 418524530
29552924T,418524530 266901167 266901176 418979947
29552924F,418979947 266901176 266901167 418524530
29552925T,266901167 418524530 418524526 418524528
29552925F,418524528 418524526 418524530 266901167
29552926T,265867681 418976414 423776771 265867796
29552926F,265867796 423776771 418976414 265867681
29552927T,427974009 427973990 427974046 427974138 427974141 427973912 427974036 1851874585 427974173 3775848357
29552927F,3775848357 427974173 1851874585 427974036 427973912 427974141 427974138 427974046 427973990 427974009
29552928T,427974009 427973990 427974120 427967011
29552928F,427967011 427974120 427973990 427974009
29552929T,544560368 418523858 418980411
29552929F,418980411 418523858 544560368
29552930T,427974200 427974060 427973996
29552930F,427973996 427974060 427974200
29552931T,427974173 427973968 427974087 427974161 427973999 427974195 427973921 427973964
29552931F,427973964 427973921 427974195 427973999 427974161 427974087 427973968 427974173
29552932T,427973968 427974173 3775848357
29552932F,3775848357 427974173 427973968
29552933T,561042891 561042892 1266464865 4332038076 429565217
29552933F,429565217 4332038076 1266464865 561042892 561042891
29552934T,561042891 561042892 2153862601 429564933 561042893
29552934F,429564933 561042893 2153862600 561042891 561042892
29552935T,278359824 278359855 278359856 278359857 385621381 278359891 278359892 278359893 278359831 418980121
29552935F,278359831 418980121 418980110 418980119 418980118 418980109 418980122 418980113 418980117 418980112 418980116 418980111 418980114 418980115 278359824 278359855
29552936T,278359824 278359855 278359856 278359857 385621375
29552936F,385621375 278359857 278359856 278359855 278359824
29552937T,1702074367 33512992 410794589
29552937F,410794589 33512992 1702074367
29552938T,429565231 429564919 429565347 429565462 429565058 429565198 429564958 429564968 429564983 429564853
29552938F,429564853 429564983 429564968 429564958 429565198 429565058 429565462 429565347 429564919 429565231
29552940T,5114818091 277153804 277153755 413716721
29552940F,413716721 277153755 277153804 5114818091
29552941T,3108445175 418979227 418979236 418979235 418979233 418979232 418979215 418979198
29552941F,418979198 418979215 418979232 418979233 418979235 418979236 418979227 3108445175
29552942T,2921074483 418980021 418979917 418980061 418980022 418980045 418979904 418979927 418979961 418979974 418979966 418979982 418980024 418980066 418980075 418980005 418980035 427731142
29552942F,427731142 418980035 418980005 418980075 418980066 418980024 418979982 418979966 418979974 418979961 418979927 418979904 418980045 418980022 418980061 418979917 418980021 2921074483
29552943T,2921074483 418980021 418979950 418980098
29552943F,418980098 418979950 418980021 2921074483
29552944T,4356554631 4356554632 4356554633 429565252 4616140679 429565468 4356554751 754637549 561042893 429564933
29552944F,429564933 561042893 754637549 4356554751 429565468 4616140679 429565252 4356554633 4356554632 4356554631
29552945T,418979227 3108445175 418979185 418979203 418979197 418979222 418979208 418979201 418979212 418979186 418979182 418979206 418979213
29552945F,418979213 418979206 418979182 418979186 418979212 418979201 418979208 418979222 418979197 418979203 418979185 3108445175 418979227
29552946T,277153687 2049157858 1702074367 33512992
